[ 2013-09-16T15:52:15+08:00 ] / | INFO: Tag[ route_check ] --START--
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | NOTIC: [8] Undefined variable: Think 6fd8933f4c109db238cc8429c8b69c98.php 第 85 行.
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | NOTIC: [8] Undefined variable: Think 6fd8933f4c109db238cc8429c8b69c98.php 第 87 行.
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | NOTIC: [8] Undefined variable: Think 6fd8933f4c109db238cc8429c8b69c98.php 第 88 行.
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | NOTIC: [8] Undefined variable: Think 6fd8933f4c109db238cc8429c8b69c98.php 第 89 行.
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | NOTIC: [8] Undefined variable: Think 6fd8933f4c109db238cc8429c8b69c98.php 第 90 行.
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | NOTIC: [8] Undefined variable: Think 6fd8933f4c109db238cc8429c8b69c98.php 第 91 行.
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | NOTIC: [8] Undefined variable: Think 6fd8933f4c109db238cc8429c8b69c98.php 第 92 行.
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | NOTIC: [8] Undefined variable: Think 6fd8933f4c109db238cc8429c8b69c98.php 第 93 行.
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | NOTIC: [8] Undefined variable: Think 6fd8933f4c109db238cc8429c8b69c98.php 第 95 行.
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | NOTIC: [8] Undefined variable: Think 6fd8933f4c109db238cc8429c8b69c98.php 第 96 行.
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | NOTIC: [8] Undefined variable: Think 6fd8933f4c109db238cc8429c8b69c98.php 第 97 行.
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | NOTIC: [8] Undefined variable: Think 6fd8933f4c109db238cc8429c8b69c98.php 第 98 行.
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | NOTIC: [8] Undefined variable: Think 6fd8933f4c109db238cc8429c8b69c98.php 第 99 行.
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | NOTIC: [8] Undefined variable: Think 6fd8933f4c109db238cc8429c8b69c98.php 第 100 行.
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | INFO: Run ParseTemplate Behavior [ RunTime:0.012553s ]
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012586s ]
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | INFO: Tag[ view_filter ] --START--
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | INFO: Run ContentReplace Behavior [ RunTime:0.000340s ]
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | INFO: Run TokenBuild Behavior [ RunTime:0.000346s ]
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000256s ]
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | INFO: Run ShowRuntime Behavior [ RunTime:0.000294s ]
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001314s ]
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | INFO: Tag[ view_end ] --START--
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | INFO: Run ShowPageTrace Behavior [ RunTime:0.000264s ]
[ 2013-09-16T21:42:50+08:00 ] /UserManage/edit?id=1&locale= | INFO: Tag[ view_end ] --END-- [ RunTime:0.000290s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Tag[ route_check ] --START--
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Run CheckRoute Behavior [ RunTime:0.000453s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Tag[ route_check ] --END-- [ RunTime:0.000504s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Tag[ app_begin ] --START--
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000255s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Run CheckLang Behavior [ RunTime:0.001765s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002090s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Tag[ action_begin ] --START--
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Run Login Behavior [ RunTime:0.000895s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Tag[ action_begin ] --END-- [ RunTime:0.000927s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.000667s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 867 行.
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 867 行.
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 867 行.
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 867 行.
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 867 行.
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 867 行.
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | NOTIC: [8] Undefined index: privilege UserManageAction.class.php 第 68 行.
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | NOTIC: [2] implode(): Invalid arguments passed UserManageAction.class.php 第 68 行.
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | SQL: UPDATE `user` SET `name`='elex',`desc`='总管理员',`email`='zhangpeng@elex-tech.com',`status`='1',`privilege`=null WHERE ( `id` = '1' ) [ RunTime:0.016165s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Tag[ view_template ] --START--
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Run LocationTemplate Behavior [ RunTime:0.000874s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Tag[ view_template ] --END-- [ RunTime:0.000911s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Tag[ view_parse ] --START--
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Run ParseTemplate Behavior [ RunTime:0.005827s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005864s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Tag[ view_filter ] --START--
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Run ContentReplace Behavior [ RunTime:0.000303s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Run TokenBuild Behavior [ RunTime:0.000291s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000244s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Run ShowRuntime Behavior [ RunTime:0.000326s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001270s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Tag[ view_end ] --START--
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Run ShowPageTrace Behavior [ RunTime:0.000267s ]
[ 2013-09-16T21:43:03+08:00 ] /UserManage/save | INFO: Tag[ view_end ] --END-- [ RunTime:0.000295s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Tag[ route_check ] --START--
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Run CheckRoute Behavior [ RunTime:0.000558s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000615s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Tag[ app_begin ] --START--
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000338s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Run CheckLang Behavior [ RunTime:0.001787s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002196s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Tag[ action_begin ] --START--
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Run Login Behavior [ RunTime:0.001111s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Tag[ action_begin ] --END-- [ RunTime:0.001149s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.000848s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | SQL: SELECT COUNT(*) AS tp_count FROM `user` LIMIT 1   [ RunTime:0.000275s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | SQL: SELECT * FROM `user` ORDER BY id desc LIMIT 0,20   [ RunTime:0.000200s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Tag[ view_template ] --START--
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000954s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.001005s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Tag[ view_parse ] --START--
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined variable: selectProductName c52881e8e0eb5f2f3b18504de7b757ee.php 第 79 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined variable: Think c52881e8e0eb5f2f3b18504de7b757ee.php 第 83 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined variable: Think c52881e8e0eb5f2f3b18504de7b757ee.php 第 84 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined variable: Think c52881e8e0eb5f2f3b18504de7b757ee.php 第 85 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined variable: Think c52881e8e0eb5f2f3b18504de7b757ee.php 第 87 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined variable: Think c52881e8e0eb5f2f3b18504de7b757ee.php 第 88 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined variable: Think c52881e8e0eb5f2f3b18504de7b757ee.php 第 89 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined variable: Think c52881e8e0eb5f2f3b18504de7b757ee.php 第 90 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined variable: Think c52881e8e0eb5f2f3b18504de7b757ee.php 第 91 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined variable: Think c52881e8e0eb5f2f3b18504de7b757ee.php 第 92 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined variable: Think c52881e8e0eb5f2f3b18504de7b757ee.php 第 93 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined variable: Think c52881e8e0eb5f2f3b18504de7b757ee.php 第 95 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined variable: Think c52881e8e0eb5f2f3b18504de7b757ee.php 第 96 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined variable: Think c52881e8e0eb5f2f3b18504de7b757ee.php 第 97 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined variable: Think c52881e8e0eb5f2f3b18504de7b757ee.php 第 98 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined variable: Think c52881e8e0eb5f2f3b18504de7b757ee.php 第 99 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined variable: Think c52881e8e0eb5f2f3b18504de7b757ee.php 第 100 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined index: disabled c52881e8e0eb5f2f3b18504de7b757ee.php 第 135 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined index: oemid c52881e8e0eb5f2f3b18504de7b757ee.php 第 137 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined index: locale c52881e8e0eb5f2f3b18504de7b757ee.php 第 142 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined index: disabled c52881e8e0eb5f2f3b18504de7b757ee.php 第 135 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined index: oemid c52881e8e0eb5f2f3b18504de7b757ee.php 第 137 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | NOTIC: [8] Undefined index: locale c52881e8e0eb5f2f3b18504de7b757ee.php 第 142 行.
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Run ParseTemplate Behavior [ RunTime:0.012843s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012874s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Tag[ view_filter ] --START--
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Run ContentReplace Behavior [ RunTime:0.000843s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Run TokenBuild Behavior [ RunTime:0.000801s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000916s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001067s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003702s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Tag[ view_end ] --START--
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000891s ]
[ 2013-09-16T21:43:04+08:00 ] /UserManage/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000913s ]
[ 2013-09-16T21:43:07+08:00 ] /User/logout | INFO: Tag[ route_check ] --START--
[ 2013-09-16T21:43:07+08:00 ] /User/logout | INFO: Run CheckRoute Behavior [ RunTime:0.000398s ]
[ 2013-09-16T21:43:07+08:00 ] /User/logout | INFO: Tag[ route_check ] --END-- [ RunTime:0.000445s ]
[ 2013-09-16T21:43:07+08:00 ] /User/logout | INFO: Tag[ app_begin ] --START--
[ 2013-09-16T21:43:07+08:00 ] /User/logout | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000238s ]
[ 2013-09-16T21:43:07+08:00 ] /User/logout | INFO: Run CheckLang Behavior [ RunTime:0.001604s ]
[ 2013-09-16T21:43:07+08:00 ] /User/logout | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001892s ]
[ 2013-09-16T21:43:07+08:00 ] /User/logout | INFO: Tag[ action_begin ] --START--
[ 2013-09-16T21:43:07+08:00 ] /User/logout | INFO: Run Login Behavior [ RunTime:0.000886s ]
[ 2013-09-16T21:43:07+08:00 ] /User/logout | INFO: Tag[ action_begin ] --END-- [ RunTime:0.000918s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Tag[ route_check ] --START--
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Run CheckRoute Behavior [ RunTime:0.000056s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000101s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Tag[ app_begin ] --START--
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000041s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Run CheckLang Behavior [ RunTime:0.000119s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000195s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Tag[ action_begin ] --START--
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Run Login Behavior [ RunTime:0.000140s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Tag[ action_begin ] --END-- [ RunTime:0.000173s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Tag[ view_template ] --START--
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Run LocationTemplate Behavior [ RunTime:0.001125s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.001162s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Tag[ view_parse ] --START--
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Run ParseTemplate Behavior [ RunTime:0.007257s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.007297s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Tag[ view_filter ] --START--
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Run ContentReplace Behavior [ RunTime:0.000311s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Run TokenBuild Behavior [ RunTime:0.000308s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000234s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000258s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001180s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Tag[ view_end ] --START--
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.000237s ]
[ 2013-09-16T21:43:07+08:00 ] /User/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.000267s ]
[ 2013-09-16T21:43:09+08:00 ] /User/login | INFO: Tag[ route_check ] --START--
[ 2013-09-16T21:43:09+08:00 ] /User/login | INFO: Run CheckRoute Behavior [ RunTime:0.000519s ]
[ 2013-09-16T21:43:09+08:00 ] /User/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000576s ]
[ 2013-09-16T21:43:09+08:00 ] /User/login | INFO: Tag[ app_begin ] --START--
[ 2013-09-16T21:43:09+08:00 ] /User/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000294s ]
[ 2013-09-16T21:43:09+08:00 ] /User/login | INFO: Run CheckLang Behavior [ RunTime:0.002344s ]
[ 2013-09-16T21:43:09+08:00 ] /User/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002694s ]
[ 2013-09-16T21:43:09+08:00 ] /User/login | INFO: Tag[ action_begin ] --START--
[ 2013-09-16T21:43:09+08:00 ] /User/login | INFO: Run Login Behavior [ RunTime:0.001002s ]
[ 2013-09-16T21:43:09+08:00 ] /User/login | INFO: Tag[ action_begin ] --END-- [ RunTime:0.001050s ]
[ 2013-09-16T21:43:09+08:00 ] /User/login | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.000718s ]
[ 2013-09-16T21:43:09+08:00 ] /User/login | SQL: SELECT * FROM `user` WHERE name='elex' and password='93725b9fc52918f65c42dd16492d7d98' LIMIT 1   [ RunTime:0.000266s ]
[ 2013-09-16T21:43:09+08:00 ] /User/login | SQL: UPDATE `user` SET `name`='elex',`password`='93725b9fc52918f65c42dd16492d7d98',`email`='zhangpeng@elex-tech.com',`last_login`='2013-09-16 21:43:09',`is_elex`='1',`is_admin`='1',`status`='1',`privilege`='',`desc`='总管理员',`add_user_id`='0',`add_time`='0000-00-00 00:00:00' WHERE ( `id` = '1' ) [ RunTime:0.142603s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Tag[ route_check ] --START--
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Run CheckRoute Behavior [ RunTime:0.000086s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Tag[ route_check ] --END-- [ RunTime:0.000168s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000078s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Run CheckLang Behavior [ RunTime:0.000615s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000780s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Tag[ action_begin ] --START--
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined index: _URL_ LoginBehavior.class.php 第 22 行.
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined index: _URL_ LoginBehavior.class.php 第 23 行.
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Run Login Behavior [ RunTime:0.000210s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Tag[ action_begin ] --END-- [ RunTime:0.000259s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.000447s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:0.000500s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined variable: selectProductName 948b69b7e74262b0af4cc87e8ce85c98.php 第 79 行.
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined variable: Think 948b69b7e74262b0af4cc87e8ce85c98.php 第 83 行.
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined variable: Think 948b69b7e74262b0af4cc87e8ce85c98.php 第 84 行.
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined variable: Think 948b69b7e74262b0af4cc87e8ce85c98.php 第 85 行.
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined variable: Think 948b69b7e74262b0af4cc87e8ce85c98.php 第 87 行.
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined variable: Think 948b69b7e74262b0af4cc87e8ce85c98.php 第 88 行.
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined variable: Think 948b69b7e74262b0af4cc87e8ce85c98.php 第 89 行.
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined variable: Think 948b69b7e74262b0af4cc87e8ce85c98.php 第 90 行.
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined variable: Think 948b69b7e74262b0af4cc87e8ce85c98.php 第 91 行.
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined variable: Think 948b69b7e74262b0af4cc87e8ce85c98.php 第 92 行.
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined variable: Think 948b69b7e74262b0af4cc87e8ce85c98.php 第 93 行.
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined variable: Think 948b69b7e74262b0af4cc87e8ce85c98.php 第 95 行.
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined variable: Think 948b69b7e74262b0af4cc87e8ce85c98.php 第 96 行.
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined variable: Think 948b69b7e74262b0af4cc87e8ce85c98.php 第 97 行.
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined variable: Think 948b69b7e74262b0af4cc87e8ce85c98.php 第 98 行.
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined variable: Think 948b69b7e74262b0af4cc87e8ce85c98.php 第 99 行.
[ 2013-09-16T21:43:09+08:00 ] / | NOTIC: [8] Undefined variable: Think 948b69b7e74262b0af4cc87e8ce85c98.php 第 100 行.
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.015502s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015571s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000490s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000536s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000418s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000471s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002045s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Tag[ view_end ] --START--
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Run ShowPageTrace Behavior [ RunTime:0.000423s ]
[ 2013-09-16T21:43:09+08:00 ] / | INFO: Tag[ view_end ] --END-- [ RunTime:0.000466s ]
[ 2013-09-16T21:43:11+08:00 ] /UserManage/index | INFO: Tag[ route_check ] --START--
[ 2013-09-16T21:43:11+08:00 ] /UserManage/index | INFO: Run CheckRoute Behavior [ RunTime:0.000547s ]
[ 2013-09-16T21:43:11+08:00 ] /UserManage/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000601s ]
[ 2013-09-16T21:43:11+08:00 ] /UserManage/index | INFO: Tag[ app_begin ] --START--
[ 2013-09-16T21:43:11+08:00 ] /UserManage/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000298s ]
[ 2013-09-16T21:43:11+08:00 ] /UserManage/index | INFO: Run CheckLang Behavior [ RunTime:0.002149s ]
[ 2013-09-16T21:43:11+08:00 ] /UserManage/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002505s ]
