[ 2013-09-21T16:33:15+08:00 ] / | INFO: Tag[ route_check ] --START--
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 84 行.
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 85 行.
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 87 行.
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 88 行.
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 94 行.
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 94 行.
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 96 行.
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 96 行.
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 97 行.
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 98 行.
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 99 行.
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 100 行.
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 101 行.
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: date_value 40ac92af4be817f27255ae7c27f29b27.php 第 114 行.
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: pagination 40ac92af4be817f27255ae7c27f29b27.php 第 159 行.
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | INFO: Run ParseTemplate Behavior [ RunTime:0.009550s ]
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | INFO: Tag[ view_parse ] --END-- [ RunTime:0.009579s ]
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | INFO: Tag[ view_filter ] --START--
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | INFO: Run ContentReplace Behavior [ RunTime:0.000085s ]
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | INFO: Run TokenBuild Behavior [ RunTime:0.000061s ]
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000024s ]
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | INFO: Run ShowRuntime Behavior [ RunTime:0.000059s ]
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000289s ]
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | INFO: Tag[ view_end ] --START--
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | INFO: Run ShowPageTrace Behavior [ RunTime:0.000032s ]
[ 2013-09-21T20:46:23+08:00 ] /Config/poplist | INFO: Tag[ view_end ] --END-- [ RunTime:0.000053s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ route_check ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run CheckRoute Behavior [ RunTime:0.000465s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ route_check ] --END-- [ RunTime:0.000537s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ app_begin ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000264s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run CheckLang Behavior [ RunTime:0.001864s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002183s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ action_begin ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run Login Behavior [ RunTime:0.000936s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ action_begin ] --END-- [ RunTime:0.000974s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined index: date ConfigAction.class.php 第 50 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_template ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run LocationTemplate Behavior [ RunTime:0.000675s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_template ] --END-- [ RunTime:0.000712s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_parse ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined offset: 1 ThinkTemplate.class.php 第 536 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: selectProductName 40ac92af4be817f27255ae7c27f29b27.php 第 79 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 83 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 84 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 85 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 87 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 88 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 94 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 94 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 96 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 96 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 97 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 98 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 99 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 100 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 101 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: date_value 40ac92af4be817f27255ae7c27f29b27.php 第 114 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: pagination 40ac92af4be817f27255ae7c27f29b27.php 第 159 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run ParseTemplate Behavior [ RunTime:0.012705s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012739s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_filter ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run ContentReplace Behavior [ RunTime:0.000391s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run TokenBuild Behavior [ RunTime:0.000350s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000295s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run ShowRuntime Behavior [ RunTime:0.000340s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001466s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_end ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run ShowPageTrace Behavior [ RunTime:0.000307s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_end ] --END-- [ RunTime:0.000337s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ route_check ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run CheckRoute Behavior [ RunTime:0.000045s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ route_check ] --END-- [ RunTime:0.000089s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ app_begin ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000040s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run CheckLang Behavior [ RunTime:0.000120s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000195s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ action_begin ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run Login Behavior [ RunTime:0.000105s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ action_begin ] --END-- [ RunTime:0.000138s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined index: date ConfigAction.class.php 第 50 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_template ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run LocationTemplate Behavior [ RunTime:0.000040s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_template ] --END-- [ RunTime:0.000069s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_parse ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined offset: 1 ThinkTemplate.class.php 第 536 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: selectProductName 40ac92af4be817f27255ae7c27f29b27.php 第 79 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 83 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 84 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 85 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 87 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 88 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 94 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 94 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 96 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 96 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 97 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 98 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 99 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 100 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 101 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: date_value 40ac92af4be817f27255ae7c27f29b27.php 第 114 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: pagination 40ac92af4be817f27255ae7c27f29b27.php 第 159 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run ParseTemplate Behavior [ RunTime:0.008607s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_parse ] --END-- [ RunTime:0.008634s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_filter ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run ContentReplace Behavior [ RunTime:0.000077s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run TokenBuild Behavior [ RunTime:0.000060s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000025s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run ShowRuntime Behavior [ RunTime:0.000049s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000268s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_end ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run ShowPageTrace Behavior [ RunTime:0.000031s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_end ] --END-- [ RunTime:0.000051s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ route_check ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run CheckRoute Behavior [ RunTime:0.000078s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ route_check ] --END-- [ RunTime:0.000150s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ app_begin ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000070s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run CheckLang Behavior [ RunTime:0.000241s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000378s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ action_begin ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run Login Behavior [ RunTime:0.000171s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ action_begin ] --END-- [ RunTime:0.000224s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined index: date ConfigAction.class.php 第 50 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_template ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run LocationTemplate Behavior [ RunTime:0.000072s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_template ] --END-- [ RunTime:0.000124s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_parse ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined offset: 1 ThinkTemplate.class.php 第 536 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: selectProductName 40ac92af4be817f27255ae7c27f29b27.php 第 79 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 83 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 84 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 85 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 87 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 88 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 94 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 94 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 96 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 96 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 97 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 98 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 99 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 100 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 101 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: date_value 40ac92af4be817f27255ae7c27f29b27.php 第 114 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: pagination 40ac92af4be817f27255ae7c27f29b27.php 第 159 行.
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run ParseTemplate Behavior [ RunTime:0.014900s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014936s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_filter ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run ContentReplace Behavior [ RunTime:0.000090s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run TokenBuild Behavior [ RunTime:0.000062s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000025s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run ShowRuntime Behavior [ RunTime:0.000050s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000285s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_end ] --START--
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Run ShowPageTrace Behavior [ RunTime:0.000031s ]
[ 2013-09-21T20:46:24+08:00 ] /Config/poplist | INFO: Tag[ view_end ] --END-- [ RunTime:0.000050s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Tag[ route_check ] --START--
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Run CheckRoute Behavior [ RunTime:0.000115s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Tag[ route_check ] --END-- [ RunTime:0.000202s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Tag[ app_begin ] --START--
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000087s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Run CheckLang Behavior [ RunTime:0.000244s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000407s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Tag[ action_begin ] --START--
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Run Login Behavior [ RunTime:0.000231s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Tag[ action_begin ] --END-- [ RunTime:0.000292s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined index: date ConfigAction.class.php 第 50 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Tag[ view_template ] --START--
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Run LocationTemplate Behavior [ RunTime:0.000083s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Tag[ view_template ] --END-- [ RunTime:0.000142s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Tag[ view_parse ] --START--
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined offset: 1 ThinkTemplate.class.php 第 536 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: selectProductName 40ac92af4be817f27255ae7c27f29b27.php 第 79 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 83 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 84 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 85 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 87 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 88 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 94 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 94 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 96 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 96 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 97 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 98 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 99 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 100 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: Think 40ac92af4be817f27255ae7c27f29b27.php 第 101 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: date_value 40ac92af4be817f27255ae7c27f29b27.php 第 114 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | NOTIC: [8] Undefined variable: pagination 40ac92af4be817f27255ae7c27f29b27.php 第 159 行.
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Run ParseTemplate Behavior [ RunTime:0.014410s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014450s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Tag[ view_filter ] --START--
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Run ContentReplace Behavior [ RunTime:0.000110s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Run TokenBuild Behavior [ RunTime:0.000078s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000030s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Run ShowRuntime Behavior [ RunTime:0.000062s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000358s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Tag[ view_end ] --START--
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Run ShowPageTrace Behavior [ RunTime:0.000037s ]
[ 2013-09-21T20:46:25+08:00 ] /Config/poplist | INFO: Tag[ view_end ] --END-- [ RunTime:0.000062s ]
[ 2013-09-21T20:46:26+08:00 ] /User/logout | INFO: Tag[ route_check ] --START--
[ 2013-09-21T20:46:26+08:00 ] /User/logout | INFO: Run CheckRoute Behavior [ RunTime:0.000461s ]
[ 2013-09-21T20:46:26+08:00 ] /User/logout | INFO: Tag[ route_check ] --END-- [ RunTime:0.000513s ]
[ 2013-09-21T20:46:26+08:00 ] /User/logout | INFO: Tag[ app_begin ] --START--
[ 2013-09-21T20:46:26+08:00 ] /User/logout | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000277s ]
[ 2013-09-21T20:46:26+08:00 ] /User/logout | INFO: Run CheckLang Behavior [ RunTime:0.001979s ]
